LAPORAN KAS BCA DISMA BULAN JANUARI 2026;;;;;;
;;;;;;
TGL;KETERANGAN;SALDO AWAL;KAS MASUK;KAS KELUAR;SALDO AKHIR;
;;;;;;
;; Rp	10.859.879,30 ;;; Rp	10.859.879,30 ;
;Pembelian Apron Pesto Sauce@250Ml 1Btl Shopee 13April'26;;; Rp	78.860,00 ; Rp	16.330.871,93 ;;
;Pembelian House Neri Wasabi Pasta@43Gr 1Pack Shopee 13April'26;;; Rp	54.400,00 ; Rp	16.276.471,93 ;;
14-Apr;Marketing;;; Rp	50.000,00 ; Rp	16.226.471,93 ;;
;Pembelian Milac Gold Cooking Cream@1Liter 2Pack Shopee 14April'26;;; Rp	159.200,00 ; Rp	16.067.271,93 ;;
;Tagihan Daily Bread Epicentrum 2-8Maret'26;; Rp	779.550,00 ;; Rp	16.846.821,93 ;;
;Uang Belanja Hilman 14April'26;;; Rp	874.000,00 ; Rp	15.972.821,93 ;;
;Pembelian Delta Adib 14April'26;;; Rp	576.000,00 ; Rp	15.396.821,93 ;;
;Pembelian Safira 14April'26;;; Rp	427.500,00 ; Rp	14.969.321,93 ;;
;Uang Operasional PakDandi/PakIfan 14April'26;;; Rp	100.000,00 ; Rp	14.869.321,93 ;;
;Pembelian Cireng Brecxelle Isi 20Pcs 20Pack Shopee 14April'26;;; Rp	295.410,00 ; Rp	14.573.911,93 ;;
;Uang Harian Dandi 13-14April'26;;; Rp	400.000,00 ; Rp	14.173.911,93 ;;
;Uang Belanja Hilman 15April'26;;; Rp	7.000.000,00 ; Rp	7.173.911,93 ;;
15-Apr;Tagihan Kyo Jatiwaringin 2-8Maret'26;; Rp	4.699.000,00 ;; Rp	11.872.911,93 ;;
;Kembalian Uang Belanja Hilman 4April'26;; Rp	86.000,00 ;; Rp	11.958.911,93 ;;
;Kembalian Uang Belanja Hilman 9April'26;; Rp	178.000,00 ;; Rp	12.136.911,93 ;;
;Kembalian Uang Belanja Hilman 10April'26;; Rp	455.000,00 ;; Rp	12.591.911,93 ;;
;Pembelian Hijrahfood 15April'26;;; Rp	1.985.500,00 ; Rp	10.606.411,93 ;;
;Pembelian Kertas HVS A4 3Dus & Pulpen 1Pack TokoMajuBersama 15April'26;;; Rp	651.000,00 ; Rp	9.955.411,93 ;;
;Pembelian Safira 15April'26;;; Rp	822.500,00 ; Rp	9.132.911,93 ;;
;Pembelian Delta Adib 15April'26;;; Rp	468.000,00 ; Rp	8.664.911,93 ;;
;Pembelian Struk Thermal 80X80 12Pack Shopee 15April'26;;; Rp	167.300,00 ; Rp	8.497.611,93 ;;
;Uang Operasional PakDandi/PakIfan 15April'26;;; Rp	25.000,00 ; Rp	8.472.611,93 ;;
;Uang Lembur Rifai 14April'26;;; Rp	50.000,00 ; Rp	8.422.611,93 ;;
;Uang Lembur Pak Ifan 14April'26;;; Rp	50.000,00 ; Rp	8.372.611,93 ;;
;Uang Harian Dandi 15April'26;;; Rp	200.000,00 ; Rp	8.172.611,93 ;;
;Uang Belanja Hilman 16April'26;;; Rp	5.000.000,00 ; Rp	3.172.611,93 ;;
16-Apr;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 7Pack Shopee 16April'26;;; Rp	968.000,00 ; Rp	2.204.611,93 ;;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 8Pack Shopee 16April'26;;; Rp	1.122.720,00 ; Rp	1.081.891,93 ;;
;Pembelian Minyak Kunci Mas Bib@18Liter 1Ctn Shopee 16April'26;;; Rp	393.820,00 ; Rp	688.071,93 ;;
;Pembelian Minyak Kunci Mas Bib@18Liter 1Ctn Shopee 16April'26;;; Rp	398.200,00 ; Rp	289.871,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	44.000.000,00 ;; Rp	44.289.871,93 ;;
;Tagihan Daily Bread Epicentrum 9-15Maret'26;; Rp	812.070,00 ;; Rp	45.101.941,93 ;;
;Pembelian Delta Adib 16April'26;;; Rp	198.000,00 ; Rp	44.903.941,93 ;;
;Uang Belanja Bagus 16April'26;;; Rp	500.000,00 ; Rp	44.403.941,93 ;;
;Uang Belanja Hilman 17April'26;;; Rp	3.000.000,00 ; Rp	41.403.941,93 ;;
17-Apr;Tagihan Daily Bread Tebet 9-15Maret'26;; Rp	492.250,00 ;; Rp	41.896.191,93 ;;
;Uang Operasional Rifai 17April'26;;; Rp	52.000,00 ; Rp	41.844.191,93 ;;
;Pembuatan Sim A & Sim C Hilman 17April'26;;; Rp	1.000.000,00 ; Rp	40.844.191,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	40.841.691,93 ;;
;Pembelian Agro Boga 3April26;;; Rp	2.300.000,00 ; Rp	38.541.691,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	38.539.191,93 ;;
;Pembelian AA Utom 25-30Maret'26;;; Rp	10.914.000,00 ; Rp	27.625.191,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	27.622.691,93 ;;
;Pembelian Aldi 27-31Maret'26;;; Rp	1.780.400,00 ; Rp	25.842.291,93 ;;
;Pembelian Safira 17April'26;;; Rp	822.500,00 ; Rp	25.019.791,93 ;;
;Pembelian Delta Adib 17April'26;;; Rp	648.000,00 ; Rp	24.371.791,93 ;;
;Uang Harian Dandi 17April'26;;; Rp	200.000,00 ; Rp	24.171.791,93 ;;
;Uang Lembur Rifai 17April'26;;; Rp	50.000,00 ; Rp	24.121.791,93 ;;
;Marketing;;; Rp	130.000,00 ; Rp	23.991.791,93 ;;
;Uang Belanja Hilman 18April'26;;; Rp	4.000.000,00 ; Rp	19.991.791,93 ;;
;Biaya Adm;;; Rp	20.000,00 ; Rp	19.971.791,93 ;;
18-Apr;Uang Kasbon Sandi Gaji Bulan April'26;;; Rp	1.000.000,00 ; Rp	18.971.791,93 ;;
;Pembelian Sagu Tani Cap Pak Tani @500Gr 20 Pack Shopee 18April'26;;; Rp	172.199,00 ; Rp	18.799.592,93 ;;
;Pembelian SendoK Kayu 16Cm Isi 50Pcs 2Pack Shopee 18April'26;;; Rp	45.500,00 ; Rp	18.754.092,93 ;;
;Uang Belanja Hilman 18April'26;;; Rp	1.283.000,00 ; Rp	17.471.092,93 ;;
;Pembelian Delta Adib 18April'26;;; Rp	396.000,00 ; Rp	17.075.092,93 ;;
;Pembelian Safira 18April'26;;; Rp	395.000,00 ; Rp	16.680.092,93 ;;
;Uang Belanja Hilman 19April'26;;; Rp	2.000.000,00 ; Rp	14.680.092,93 ;;
;Uang Belanja Hilman 20April'26;;; Rp	1.000.000,00 ; Rp	13.680.092,93 ;;
20-Apr;Uang Belanja Hilman 20April'26;;; Rp	3.000.000,00 ; Rp	10.680.092,93 ;;
;Uang Belanja Hilman 17April'26;;; Rp	976.000,00 ; Rp	9.704.092,93 ;;
;Pembelian Mamasuka Mayonaise@1Kg 10Pack Shopee 20April'26;;; Rp	517.000,00 ; Rp	9.187.092,93 ;;
;Pembelian Tahu Walik Isi 10Pcs 15Pack Shopee 20April'26;;; Rp	238.125,00 ; Rp	8.948.967,93 ;;
;Pembelian Tissue Plenty Kitchen Towel Rolls@2Pcs 24Pack Shopee 20April'26;;; Rp	308.584,00 ; Rp	8.640.383,93 ;;
;Pembelian Milac Gold Cooking Cream@1Liter 2Pack Shopee 20April'26;;; Rp	159.200,00 ; Rp	8.481.183,93 ;;
;Pembelian Sanremo Elbow@500Gr 7Pack&Sanremo Fettucini@500Gr 8Pack Shopee 20April'26;;; Rp	326.460,00 ; Rp	8.154.723,93 ;;
;Pembelian Mamasuka Mayonaise@1Kg 10Pack Shopee 20April'26;;; Rp	517.000,00 ; Rp	7.637.723,93 ;;
;Pembelian Sprok Spoon Gase Kayu Isi 100Pcs 1Pack Shopee 20April'26;;; Rp	38.596,00 ; Rp	7.599.127,93 ;;
;Uang Belanja Bagus 20April'26;;; Rp	300.000,00 ; Rp	7.299.127,93 ;;
;Pembelian Condy Lemon Concentrate@200Ml 3Btl Shopee 20April'26;;; Rp	89.400,00 ; Rp	7.209.727,93 ;;
;Uang Operasional Rifai 20April'26;;; Rp	22.000,00 ; Rp	7.187.727,93 ;;
;Pembelian Cocacola Original@250Ml 1Ctn 7& A&W Soda Sarsapila@250Ml 1Ctn Shopee 20April'26;;; Rp	272.900,00 ; Rp	6.914.827,93 ;;
;Pembelian Vanila Bean Steak@50Gr 1 Pack Shopee 20April'26;;; Rp	153.750,00 ; Rp	6.761.077,93 ;;
;Pembelian Tissue Bathroom@100Roll 4Ctn Shopee 20April'26;;; Rp	712.084,00 ; Rp	6.048.993,93 ;;
;Pembelian Toko Rafflesia 20April'26;;; Rp	350.000,00 ; Rp	5.698.993,93 ;;
;Uang Harian Dandi 18April'26;;; Rp	200.000,00 ; Rp	5.498.993,93 ;;
;Pembelian Delta Adib 20April'26;;; Rp	324.000,00 ; Rp	5.174.993,93 ;;
;Pembelian Lestari 21April'26;;; Rp	940.000,00 ; Rp	4.234.993,93 ;;
;Pembelian Kimchi/Acar SAWI@1Kg 3Pack Shopee 20April'26;;; Rp	216.500,00 ; Rp	4.018.493,93 ;;
;Pembelian Sofian 21April'26;;; Rp	472.500,00 ; Rp	3.545.993,93 ;;
;Pembelian Lestari 21April'26;;; Rp	950.000,00 ; Rp	2.595.993,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	41.000.000,00 ;; Rp	43.595.993,93 ;;
;Uang Belanja Hilman 21April'26;;; Rp	5.000.000,00 ; Rp	38.595.993,93 ;;
21-Apr;Pembelian Agro Boga 7April26;;; Rp	1.610.000,00 ; Rp	36.985.993,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	36.983.493,93 ;;
;Pembelian Mitra Kirim 21April'26;;; Rp	475.000,00 ; Rp	36.508.493,93 ;;
;Kembalian Uang Belanja Hilman 15April'26;; Rp	869.000,00 ;; Rp	37.377.493,93 ;;
;Kembalian Uang Belanja Hilman 16April'26;; Rp	611.000,00 ;; Rp	37.988.493,93 ;;
;Kembalian Uang Belanja Hilman 19April'26;; Rp	441.000,00 ;; Rp	38.429.493,93 ;;
;Uang Operasional Rifai 20April'26;;; Rp	50.000,00 ; Rp	38.379.493,93 ;;
;Uang Lembur Pak Ifan 20April'26;;; Rp	50.000,00 ; Rp	38.329.493,93 ;;
;Uang Lembur Bagus 19April'26;;; Rp	50.000,00 ; Rp	38.279.493,93 ;;
;Pembelian Sarung Tangan Hitam Shamrock@50Pcs 7Pack Shopee 21April'26;;; Rp	418.850,00 ; Rp	37.860.643,93 ;;
;Pembelian Delta Adib 21April'26;;; Rp	540.000,00 ; Rp	37.320.643,93 ;;
;Uang Belanja Bagus 21April'26;;; Rp	300.000,00 ; Rp	37.020.643,93 ;;
;Pembelian Bakso Urat Isi 50Pcs 3Pack Shopee 21April'26;;; Rp	252.900,00 ; Rp	36.767.743,93 ;;
;Pembelian Racun Tikus 5Pack Tokopedia 21April'26 (Buat Kantor);;; Rp	235.095,00 ; Rp	36.532.648,93 ;;
;Pembelian Kentang Aviko Shoestring@2,5Kg 5Pack Shopee 21April'26;;; Rp	328.000,00 ; Rp	36.204.648,93 ;;
;Pembelian Kentang Aviko Shoestring@2,5Kg 5Pack Shopee 21April'26;;; Rp	335.200,00 ; Rp	35.869.448,93 ;;
;Kembalian Uang Belanja Bagus 21April'26;; Rp	43.000,00 ;; Rp	35.912.448,93 ;;
;Kembalian Uang Belanja Bagus 21April'26;; Rp	7.000,00 ;; Rp	35.919.448,93 ;;
;Uang Belanja Hilman 22April'26;;; Rp	3.000.000,00 ; Rp	32.919.448,93 ;;
;Kembalian Uang Operasional Rifai 21April'26;; Rp	50.000,00 ;; Rp	32.969.448,93 ;;
22-Apr;Pembelian Sprok Spoon Gase Kayu Isi 100Pcs 1Pack Shopee 22April'26;;; Rp	38.840,00 ; Rp	32.930.608,93 ;;
;Pembelian Safira 22April'26;;; Rp	780.000,00 ; Rp	32.150.608,93 ;;
;Pembelian Delta Adib 22April'26;;; Rp	432.000,00 ; Rp	31.718.608,93 ;;
;Marketing;;; Rp	50.000,00 ; Rp	31.668.608,93 ;;
;Pembelian Tahu Walik Isi 10Pcs 15Pack Shopee 22April'26;;; Rp	243.000,00 ; Rp	31.425.608,93 ;;
;Uang Belanja Bagus 22April'26;;; Rp	225.000,00 ; Rp	31.200.608,93 ;;
;Uang Belanja Hilman 23April'26;;; Rp	3.000.000,00 ; Rp	28.200.608,93 ;;
;Uang Belanja Hilman 23April'26;;; Rp	2.000.000,00 ; Rp	26.200.608,93 ;;
23-Apr;Pembelian Delta Adib 23April'26;;; Rp	666.000,00 ; Rp	25.534.608,93 ;;
;Pembelian Kentang Aviko Shoestring@2,5Kg 5Pack Shopee 23April'26;;; Rp	328.000,00 ; Rp	25.206.608,93 ;;
;Pembelian Kentang Aviko Shoestring@2,5Kg 5Pack Shopee 23April'26;;; Rp	328.000,00 ; Rp	24.878.608,93 ;;
;Uang Belanja Pak Ifan 23April'26;;; Rp	198.000,00 ; Rp	24.680.608,93 ;;
;Uang Lembur Rifai 21 & 23April'26;;; Rp	100.000,00 ; Rp	24.580.608,93 ;;
;Uang Belanja Hilman 24April'26;;; Rp	3.000.000,00 ; Rp	21.580.608,93 ;;
;Marketing;;; Rp	100.000,00 ; Rp	21.480.608,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	21.478.108,93 ;;
;Pembelian Lestari 24April'26;;; Rp	1.180.000,00 ; Rp	20.298.108,93 ;;
24-Apr;Pembelian Delta Adib 24April'26;;; Rp	900.000,00 ; Rp	19.398.108,93 ;;
;Uang Operasional Rifai 24April'26;;; Rp	102.000,00 ; Rp	19.296.108,93 ;;
;Pembelian Tisu Livi Evo Premium 8Pack Shopee 24April'26;;; Rp	94.200,00 ; Rp	19.201.908,93 ;;
;Pembelian Tahu Walik Isi 10Pcs 15Pack Shopee 24April'26;;; Rp	243.000,00 ; Rp	18.958.908,93 ;;
;Pembelian Kabel Ties 5 Pack Shopee 24April'26;;; Rp	32.253,00 ; Rp	18.926.655,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	110.000.000,00 ;; Rp	128.926.655,93 ;;
;Pembelian Tasmi 30-31Maret'26;;; Rp	27.960.000,00 ; Rp	100.966.655,93 ;;
;Pembelian Tasmi 1-4April'26;;; Rp	55.820.000,00 ; Rp	45.146.655,93 ;;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 8Pack Shopee 24April'26;;; Rp	1.217.200,00 ; Rp	43.929.455,93 ;;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 7Pack Shopee 24April'26;;; Rp	1.083.500,00 ; Rp	42.845.955,93 ;;
;Pembelian Aldi 1-4April'26;;; Rp	1.708.500,00 ; Rp	41.137.455,93 ;;
;Pembelian Suminto 1April'26;;; Rp	595.000,00 ; Rp	40.542.455,93 ;;
;Pembelian AA Utom 3April'26;;; Rp	4.071.000,00 ; Rp	36.471.455,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	36.468.955,93 ;;
;Pembelian Mitra Kirim 24April'26;;; Rp	432.000,00 ; Rp	36.036.955,93 ;;
;Uang Belanja Bagus 24April'26;;; Rp	300.000,00 ; Rp	35.736.955,93 ;;
;Uang Belanja Hilman 25April'26;;; Rp	2.500.000,00 ; Rp	33.236.955,93 ;;
25-Apr;Uang Belanja Hilman 25April'26;;; Rp	341.000,00 ; Rp	32.895.955,93 ;;
;Pembelian Safira 25April'26;;; Rp	385.000,00 ; Rp	32.510.955,93 ;;
;Uang Operasional Pak Ifan 25April'26;;; Rp	25.000,00 ; Rp	32.485.955,93 ;;
;Uang Belanja Hilman 27April'26;;; Rp	1.000.000,00 ; Rp	31.485.955,93 ;;
27-Apr;Pembelian Tahu Walik Isi 10Pcs 20Pack Shopee 27April'26;;; Rp	308.000,00 ; Rp	31.177.955,93 ;;
;Pembelian Mamasuka Mayonaise@1Kg 10Pack Shopee 27April'26;;; Rp	517.000,00 ; Rp	30.660.955,93 ;;
;Pembelian Madu Uray@875Ml 4Btl Shopee 27April'26;;; Rp	670.000,00 ; Rp	29.990.955,93 ;;
;Pembelian Sagu Tanu Liauw Liong Pit@1Kg 10Pack Shopee 27April'26;;; Rp	332.290,00 ; Rp	29.658.665,93 ;;
;Pembelian Bakso Urat Isi 50Pcs 4Pack Shopee 27April'26;;; Rp	316.220,00 ; Rp	29.342.445,93 ;;
;Pembelian Jagung Ayam Brand@425Gr 3 Can&Kacang Polong Ayam Brand@425Gr3Can Shopee 27April'26;;; Rp	156.025,00 ; Rp	29.186.420,93 ;;
;Pembelian Alfatih Frozen 27April'26;;; Rp	498.000,00 ; Rp	28.688.420,93 ;;
;Pembelian Tuna Ayam Brand@170Gr 3Can Shopee 27April'26;;; Rp	120.452,00 ; Rp	28.567.968,93 ;;
;Tagihan Kyo Jatiwaringin 9-15Maret'26 &Tagihan Kyo Jatiwaringin 23-29Maret'26;; Rp	8.147.000,00 ;; Rp	36.714.968,93 ;;
;Pembelian Alfatih Frozen 27April'26;;; Rp	55.000,00 ; Rp	36.659.968,93 ;;
;Marketing;;; Rp	44.000,00 ; Rp	36.615.968,93 ;;
;Pembelian Struk Thermal 58X48 16Pack Shopee 27April'26;;; Rp	69.280,00 ; Rp	36.546.688,93 ;;
;Pembelian Struk Thermal 80X80 12Pack Shopee 27April'26;;; Rp	167.300,00 ; Rp	36.379.388,93 ;;
;Pembelian Delta Adib 27April'26;;; Rp	738.000,00 ; Rp	35.641.388,93 ;;
;Uang Operasional Pak Ifan 27April'26;;; Rp	100.000,00 ; Rp	35.541.388,93 ;;
;Uang Operasional Rifai 27April'26;;; Rp	24.000,00 ; Rp	35.517.388,93 ;;
;Uang Belanja Hilman 27April'26;;; Rp	140.000,00 ; Rp	35.377.388,93 ;;
;Uang Belanja Hilman 27April'26;;; Rp	5.000.000,00 ; Rp	30.377.388,93 ;;
;Pembelian Lampu Gudang 27April'26;;; Rp	190.400,00 ; Rp	30.186.988,93 ;;
;Uang Belanja Hilman 28April'26;;; Rp	4.000.000,00 ; Rp	26.186.988,93 ;;
28-Apr;Uang Operasional Rifai 28April'26;;; Rp	52.000,00 ; Rp	26.134.988,93 ;;
;Pembelian Agro Boga 14April26;;; Rp	1.645.000,00 ; Rp	24.489.988,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	24.487.488,93 ;;
;Pembelian Delta Adib 28April'26;;; Rp	396.000,00 ; Rp	24.091.488,93 ;;
;Pembelian Sabun Pembersih Kaca@5Ltr 1Jrg Shopee 28April'26;;; Rp	47.379,00 ; Rp	24.044.109,93 ;;
;Pembelian Tahu Walik Isi 10Pcs 10Pack Shopee 28April'26;;; Rp	167.200,00 ; Rp	23.876.909,93 ;;
;Pembelian Madu Uray@875Ml 4Btl Shopee 28April'26;;; Rp	684.800,00 ; Rp	23.192.109,93 ;;
;Pembelian Heinz Cuka Putih@473Ml 4Btl Shopee 28April'26;;; Rp	161.160,00 ; Rp	23.030.949,93 ;;
;Ongkir Lalamove Kiat 28April'26;;; Rp	251.000,00 ; Rp	22.779.949,93 ;;
;Pembelian Hijrahfood 28April'26;;; Rp	1.985.500,00 ; Rp	20.794.449,93 ;;
;Pembelian Nescafe Classic@200Gr 4Jar Shopee 28April'26;;; Rp	432.715,00 ; Rp	20.361.734,93 ;;
;Uang Belanja Bagus 28April'26;;; Rp	500.000,00 ; Rp	19.861.734,93 ;;
;Pembelian Lestari 28April'26;;; Rp	1.595.000,00 ; Rp	18.266.734,93 ;;
;Uang Belanja Hilman 28April'26;;; Rp	283.000,00 ; Rp	17.983.734,93 ;;
;Uang Lembur Rifai 24&27April'26;;; Rp	100.000,00 ; Rp	17.883.734,93 ;;
;Uang Lembur Bagus 26April'26;;; Rp	50.000,00 ; Rp	17.833.734,93 ;;
;Uang Lembur Sandi 28April'26;;; Rp	50.000,00 ; Rp	17.783.734,93 ;;
;Uang Belanja Hilman 29April'26;;; Rp	7.000.000,00 ; Rp	10.783.734,93 ;;
;Marketing;;; Rp	275.000,00 ; Rp	10.508.734,93 ;;
29-Apr;Uang Harian Bagja 28April'26;;; Rp	100.000,00 ; Rp	10.408.734,93 ;;
;Pembelian Kertas Countinuos Form 4Dus 29April'26;;; Rp	660.000,00 ; Rp	9.748.734,93 ;;
;Grand Opening Shots Coffee;;; Rp	700.000,00 ; Rp	9.048.734,93 ;;
;Pembelian Kentang Aviko Shoestring@2,5Kg 7Pack Shopee 29April'26;;; Rp	442.480,00 ; Rp	8.606.254,93 ;;
;Pembelian Kentang Aviko Shoestring@2,5Kg 8Pack Shopee 29April'26;;; Rp	522.400,00 ; Rp	8.083.854,93 ;;
;Pembelian Safira 29April'26;;; Rp	770.000,00 ; Rp	7.313.854,93 ;;
;Pembelian Delta Adib 29April'26;;; Rp	180.000,00 ; Rp	7.133.854,93 ;;
;Uang Belanja Hilman 29April'26;;; Rp	514.000,00 ; Rp	6.619.854,93 ;;
;Kembalian Uang Belanja Hilman 20April'26;; Rp	105.000,00 ;; Rp	6.724.854,93 ;;
;Kembalian Uang Belanja Hilman 21April'26;; Rp	98.000,00 ;; Rp	6.822.854,93 ;;
;Kembalian Uang Belanja Hilman 22April'26;; Rp	219.000,00 ;; Rp	7.041.854,93 ;;
;Pembelian Jagung Ayam Brand@425Gr 3Can Shopee 29April'26;;; Rp	67.410,00 ; Rp	6.974.444,93 ;;
;Pembelian Minyak Kelapa Kara@1Liter 1Pack Shopee 29April'26;;; Rp	57.200,00 ; Rp	6.917.244,93 ;;
;Uang Belanja Bagus 29April'26;;; Rp	1.000.000,00 ; Rp	5.917.244,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	50.000.000,00 ;; Rp	55.917.244,93 ;;
;Pembelian Jhon Farmer Selai Kacang@1Kg 1Pack Shopee 29April'26;;; Rp	69.500,00 ; Rp	55.847.744,93 ;;
;Pembelian Parsley Jays@20Gr 2Pack  Shopee 29April'26;;; Rp	51.500,00 ; Rp	55.796.244,93 ;;
;Pembelian Belibis Sauce Cabai Refil@1Kg 2Pack &Belibis Sauce Tomat@1Kg 2Pack Shopee 29April'26;;; Rp	119.650,00 ; Rp	55.676.594,93 ;;
;Pembelian Tahu Walik Isi 10Pcs 15Pack Shopee 29April'26;;; Rp	240.500,00 ; Rp	55.436.094,93 ;;
;Pembelian Alfatih Frozen 29April'26;;; Rp	387.000,00 ; Rp	55.049.094,93 ;;
;Pembelian Salted Egg Yolk Golden Isi 20 Pcs 30Pack Shopee 30April'26;;; Rp	4.491.200,00 ; Rp	50.557.894,93 ;;
;Pembelian Cireng Brecxelle Isi 20Pcs 20Pack Shopee 29April'26;;; Rp	311.008,00 ; Rp	50.246.886,93 ;;
;Uang Belanja Hilman 30April'26;;; Rp	2.500.000,00 ; Rp	47.746.886,93 ;;
;Uang Harian Bagja 29April'26;;; Rp	100.000,00 ; Rp	47.646.886,93 ;;
;Uang Lembur Rifai 28April'26;;; Rp	50.000,00 ; Rp	47.596.886,93 ;;
;Uang Lembur Rifai 29April'26;;; Rp	50.000,00 ; Rp	47.546.886,93 ;;
;Uang Lembur Bagus 28April'26;;; Rp	50.000,00 ; Rp	47.496.886,93 ;;
30-Apr;Ongkir Lalamove Kiat 29April'26;;; Rp	235.000,00 ; Rp	47.261.886,93 ;;
;Pembelian Lobak Radis Chinios@340Gr 2Can Shopee 30April'26;;; Rp	55.000,00 ; Rp	47.206.886,93 ;;
;Tagihan Narasa 16-22Maret'26;; Rp	1.445.550,00 ;; Rp	48.652.436,93 ;;
;Pembelian Safira 30April'26;;; Rp	380.000,00 ; Rp	48.272.436,93 ;;
;Pembelian Delta Adib 30April'26;;; Rp	252.000,00 ; Rp	48.020.436,93 ;;
;Service Besar Mobil Grandmax Tco 30April'26;;; Rp	4.473.300,00 ; Rp	43.547.136,93 ;;
;Pembelian Lestari 1Mei'26;;; Rp	1.230.000,00 ; Rp	42.317.136,93 ;;
;Uang Belanja Hilman 1Mei'26;;; Rp	2.500.000,00 ; Rp	39.817.136,93 ;;
;Bunga;; Rp	228,06 ;; Rp	39.817.364,99 ;;
;Pajak;;; Rp	45,61 ; Rp	39.817.319,38 ;;
;;;;;;;
;;;;;;;
;Saldo Awal :; Rp	37.045.548,93 ;;;;;
;Mutasi Kredit :; Rp	391.056.340,06 ;;;;;
;Mutasi Debet :; Rp	388.284.569,61 ;;;;;
;Saldo Akhir :; Rp	39.817.319,38 ;;;;;


LAPORAN KAS BCA DISMA BULAN MEI 2026;;;;;;;
;;;;;;;
TGL;KETERANGAN;SALDO AWAL;KAS MASUK;KAS KELUAR;SALDO AKHIR;;
;;;;;;;
;; Rp	39.817.319,38 ;;; Rp	39.817.319,38 ;;
01-May;Pembelian Tissue Hand Towel Brown@20Pack 2Ctn Shopee 1Mei'26;;; Rp	266.500,00 ; Rp	39.550.819,38 ;;
;Service Mobil Grandmax TCL 1Mei'26;;; Rp	685.000,00 ; Rp	38.865.819,38 ;;
;Pembelian Tahu Walik Isi 10Pcs 15Pack Shopee 1Mei'26;;; Rp	250.500,00 ; Rp	38.615.319,38 ;;
;Pembelian Suminto 8April'26;;; Rp	731.000,00 ; Rp	37.884.319,38 ;;
;Pembelian Tasmi Fresh 5April'26;;; Rp	12.660.000,00 ; Rp	25.224.319,38 ;;
;Pembelian AA Utom 9April'26;;; Rp	2.948.000,00 ; Rp	22.276.319,38 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	22.273.819,38 ;;
;Tagihan Ibu Debby 30Maret-5April'26;; Rp	495.500,00 ;; Rp	22.769.319,38 ;;
;Pembelian Aldi 8-9April'26;;; Rp	303.750,00 ; Rp	22.465.569,38 ;;
;Ongkir Lalamove Kiat 1Mei'26;;; Rp	180.000,00 ; Rp	22.285.569,38 ;;
;Pembelian Delta Adib 1Mei'26;;; Rp	558.000,00 ; Rp	21.727.569,38 ;;
;Uang Lembur Sandi 1Mei'26;;; Rp	50.000,00 ; Rp	21.677.569,38 ;;
;Uang Belanja Hilman 2Mei'26;;; Rp	2.500.000,00 ; Rp	19.177.569,38 ;;
;Uang Belanja Hilman 1Mei'26;;; Rp	2.307.000,00 ; Rp	16.870.569,38 ;;
02-May;Pengembalian Uang Refund Lobak Chinois 340Gr 2can Shopee 30April'26;; Rp	55.000,00 ;; Rp	16.925.569,38 ;;
;Pembelian Lobak Radis Chinois 340Gr 2Can Shopee 2Mei'26;;; Rp	57.998,00 ; Rp	16.867.571,38 ;;
;Pembelian Cookig Cream Anchor@1Liter 2Pack Shopee 2Mei'26;;; Rp	243.000,00 ; Rp	16.624.571,38 ;;
;Pembelian Indomie Goreng Rendang 40Pcs 1Ctn Shopee 2Mei'26;;; Rp	138.303,00 ; Rp	16.486.268,38 ;;
;Uang Belanja Hilman 2Mei'26;;; Rp	1.535.000,00 ; Rp	14.951.268,38 ;;
;Pembelian Safira 2Mei'26;;; Rp	380.000,00 ; Rp	14.571.268,38 ;;
;Pembelian Delta Adib 2Mei'26;;; Rp	198.000,00 ; Rp	14.373.268,38 ;;
;Uang Belanja Hilman 4Mei'26;;; Rp	2.000.000,00 ; Rp	12.373.268,38 ;;
04-May;Pengembalian Uang Refund Lobak Chinois 340Gr 2can Shopee 2Mei'26;; Rp	57.998,00 ;; Rp	12.431.266,38 ;;
;Pembelian Bumbu Mala Hot Pot Koki Jempol@1Kg Shopee 4Mei'26;;; Rp	122.038,00 ; Rp	12.309.228,38 ;;
;Ongkir Lalamove Kiat 2Mei'26;;; Rp	268.176,00 ; Rp	12.041.052,38 ;;
;Pembelian Condy Lemon Concentrate@200Ml 4Pcs Shopee 4Mei'26;;; Rp	113.336,00 ; Rp	11.927.716,38 ;;
;Pembelian Tissue Livi Evo Premium 24Pack Shopee 4Mei'26;;; Rp	261.232,00 ; Rp	11.666.484,38 ;;
